County_Num,County_Full,State_1,MostCom_Crop_Count,Crop,County,Average_Rec,Max_Rec,Notes and URL,Time_Checked,OBJECTID,FID_1,COUNT,AREA,MeanDeltaTimesTen,RF_minus_avg_rec_mean,STDDeltaTimesTen,RF_minus_avg_rec_STD,MEANRFtimesTen,MeanRF,STDRFtimesTen,STDRF,Total_Sum,Sum_Under_Average,Percentage_Under_Average,Hectares_Under,Acres_Under,Total_Sum,Sum_Under_Max,Percentage_Under_Max,Hectares_Under,Acres_Under
3081,Lincoln County,Wisconsin,63175,Other Hay/Non Alfalfa,Lincoln,5.8,6,Mix of organic soil and mineral soil (assumed 50:50 split for all counties/unweighted average of the two recs) https://walworth.extension.wisc.edu/files/2018/11/Nutrient-Application-Guidelines-for-Field-Vegetable-Fruit-Crops-in-WI-A2809.pdf,"""September 2024""",3040,3081,280708,252637200,-6.889301338,-0.688930134,1.822211439,0.182221144,51.11069866,5.111069866,1.822211439,0.182221144,280708,280708,100,25263.72,62427.95649,280708,280708,100,25263.72,62427.95649
3082,Manitowoc County,Wisconsin,376155,Corn,Manitowoc,5.8,6,Mix of organic soil and mineral soil (assumed 50:50 split for all counties/unweighted average of the two recs),"""September 2024""",3041,3082,1075571,968013900,6.110861115,0.611086111,1.953224077,0.195322408,64.11086111,6.411086111,1.953224077,0.195322408,1075571,0,0,0,0,1075571,0,0,0,0
3083,Marathon County,Wisconsin,617887,Corn,Marathon,5.8,6,Mix of organic soil and mineral soil (assumed 50:50 split for all counties/unweighted average of the two recs),"""September 2024""",3042,3083,1926227,1733604300,-0.242314639,-0.024231464,4.279919169,0.427991917,57.75768536,5.775768536,4.279919169,0.427991917,1926227,876564,45.50678606,78890.76,194943.1411,1926227,1111657,57.71163004,100049.13,247226.5658
3084,Marinette County,Wisconsin,197000,Corn,Marinette,5.8,6,Mix of organic soil and mineral soil (assumed 50:50 split for all counties/unweighted average of the two recs),"""September 2024""",3043,3084,493818,444436200,-1.880856915,-0.188085691,3.924182752,0.392418275,56.11914309,5.611914309,3.924182752,0.392418275,493818,282974,57.30329798,25467.66,62931.90276,493818,391269,79.23344228,35214.21,87016.13102
3085,Marquette County,Wisconsin,163855,Corn,Marquette,5.8,6,Mix of organic soil and mineral soil (assumed 50:50 split for all counties/unweighted average of the two recs),"""September 2024""",3044,3085,455152,409636800,1.499035487,0.149903549,1.784171997,0.1784172,59.49903549,5.949903549,1.784171997,0.1784172,455152,28558,6.274387457,2570.22,6351.146321,455152,232206,51.01724259,20898.54,51641.37133
3086,Menominee County,Wisconsin,802,Corn,Menominee,5.8,6,Mix of organic soil and mineral soil (assumed 50:50 split for all counties/unweighted average of the two recs),"""September 2024""",3045,3086,1972,1774800,-7.889959432,-0.788995943,0.660045329,0.066004533,50.11004057,5.011004057,0.660045329,0.066004533,1972,1972,100,177.48,438.5622433,1972,1972,100,177.48,438.5622433
3087,Milwaukee County,Wisconsin,12073,Soybeans,Milwaukee,5.95,6.3,"Based on soil type 6.8	6.8	Based on soil type https://walworth.extension.wisc.edu/files/2018/11/Nutrient-Application-Guidelines-for-Field-Vegetable-Fruit-Crops-in-WI-A2809.pdf","""September 2024""",3046,3087,35013,31511700,5.466441036,0.546644104,2.428361635,0.242836163,64.96644104,6.496644104,2.428361635,0.242836163,35013,0,0,0,0,35013,12220,34.90132237,1099.8,2717.662583
3088,Monroe County,Wisconsin,266957,Corn,Monroe,5.8,6,Mix of organic soil and mineral soil (assumed 50:50 split for all counties/unweighted average of the two recs),"""September 2024""",3047,3088,912177,820959300,2.118373956,0.211837396,2.565370634,0.256537063,60.11837396,6.011837396,2.565370634,0.256537063,912177,145840,15.98812511,13125.6,32434.03528,912177,395521,43.36011542,35596.89,87961.75306
3089,Oconto County,Wisconsin,307196,Corn,Oconto,5.8,6,Mix of organic soil and mineral soil (assumed 50:50 split for all counties/unweighted average of the two recs),"""September 2024""",3048,3089,829373,746435700,0.852406577,0.085240658,5.006172914,0.500617291,58.85240658,5.885240658,5.006172914,0.500617291,829373,273381,32.96237037,24604.29,60798.47091,829373,329580,39.73845302,29662.2,73296.82766
3090,Oneida County,Wisconsin,14709,Alfalfa,Oneida,6.8,6.8,Based on soil type https://walworth.extension.wisc.edu/files/2018/11/Nutrient-Application-Guidelines-for-Field-Vegetable-Fruit-Crops-in-WI-A2809.pdf,"""September 2024""",3049,3090,57940,52146000,-17.98938557,-1.798938557,0.993389196,0.09933892,50.01061443,5.001061443,0.993389196,0.09933892,57940,57940,100,5214.6,12885.54583,57940,57940,100,5214.6,12885.54583
3091,Outagamie County,Wisconsin,405663,Corn,Outagamie,5.8,6,Mix of organic soil and mineral soil (assumed 50:50 split for all counties/unweighted average of the two recs),"""September 2024""",3050,3091,1056641,950976900,5.794573559,0.579457356,2.201056114,0.220105611,63.79457356,6.379457356,2.201056114,0.220105611,1056641,0,0,0,0,1056641,40226,3.806969444,3620.34,8946.047059
3092,Ozaukee County,Wisconsin,98333,Corn,Ozaukee,5.8,6,Mix of organic soil and mineral soil (assumed 50:50 split for all counties/unweighted average of the two recs),"""September 2024""",3051,3092,334291,300861900,6.652993948,0.665299395,1.23759986,0.123759986,64.65299395,6.465299395,1.23759986,0.123759986,334291,0,0,0,0,334291,0,0,0,0
3093,Pepin County,Wisconsin,136173,Corn,Pepin,5.8,6,Mix of organic soil and mineral soil (assumed 50:50 split for all counties/unweighted average of the two recs),"""September 2024""",3052,3093,343305,308974500,2.942916648,0.294291665,2.730614781,0.273061478,60.94291665,6.094291665,2.730614781,0.273061478,343305,86728,25.26266731,7805.52,19287.84292,343305,86728,25.26266731,7805.52,19287.84292
3094,Pierce County,Wisconsin,378827,Corn,Pierce,5.8,6,Mix of organic soil and mineral soil (assumed 50:50 split for all counties/unweighted average of the two recs),"""September 2024""",3053,3094,996565,896908500,2.371098724,0.237109872,0.993789339,0.099378934,60.37109872,6.037109872,0.993789339,0.099378934,996565,0,0,0,0,996565,211590,21.23193169,19043.1,47056.4833
3095,Polk County,Wisconsin,308056,Corn,Polk,5.8,6,Mix of organic soil and mineral soil (assumed 50:50 split for all counties/unweighted average of the two recs),"""September 2024""",3054,3095,1052147,946932300,-2.415810718,-0.241581072,3.072127538,0.307212754,55.58418928,5.558418928,3.072127538,0.307212754,1052147,801900,76.21558584,72171,178338.2672,1052147,902846,85.80987257,81256.14,200788.1172
3096,Portage County,Wisconsin,282094,Corn,Portage,5.8,6,Mix of organic soil and mineral soil (assumed 50:50 split for all counties/unweighted average of the two recs),"""September 2024""",3055,3096,1037492,933742800,0.752507971,0.075250797,2.118947259,0.211894726,58.75250797,5.875250797,2.118947259,0.211894726,1037492,142357,13.72126243,12812.13,31659.43472,1037492,650063,62.65715784,58505.67,144570.5312
3097,Price County,Wisconsin,90926,Other Hay/Non Alfalfa,Price,5.8,6,Mix of organic soil and mineral soil (assumed 50:50 split for all counties/unweighted average of the two recs) https://walworth.extension.wisc.edu/files/2018/11/Nutrient-Application-Guidelines-for-Field-Vegetable-Fruit-Crops-in-WI-A2809.pdf,"""September 2024""",3056,3097,224716,202244400,-7.085855035,-0.708585503,1.422403594,0.142240359,50.91414497,5.091414497,1.422403594,0.142240359,224716,224716,100,20224.44,49975.63543,224716,224716,100,20224.44,49975.63543
3098,Racine County,Wisconsin,173987,Corn,Racine,5.8,6,Mix of organic soil and mineral soil (assumed 50:50 split for all counties/unweighted average of the two recs),"""September 2024""",3057,3098,509978,458980200,8.182517677,0.818251768,1.325034872,0.132503487,66.18251768,6.618251768,1.325034872,0.132503487,509978,0,0,0,0,509978,0,0,0,0
3099,Richland County,Wisconsin,181696,Corn,Richland,5.8,6,Mix of organic soil and mineral soil (assumed 50:50 split for all counties/unweighted average of the two recs),"""September 2024""",3058,3099,716807,645126300,3.159574335,0.315957433,1.107294116,0.110729412,61.15957433,6.115957433,1.107294116,0.110729412,716807,0,0,0,0,716807,52908,7.381066312,4761.72,11766.45597
3100,Rock County,Wisconsin,708093,Corn,Rock,5.8,6,Mix of organic soil and mineral soil (assumed 50:50 split for all counties/unweighted average of the two recs),"""September 2024""",3059,3100,1476134,1328520600,7.143261384,0.714326138,1.323814153,0.132381415,65.14326138,6.514326138,1.323814153,0.132381415,1476134,0,0,0,0,1476134,0,0,0,0
3101,Rusk County,Wisconsin,132279,Corn,Rusk,5.8,6,Mix of organic soil and mineral soil (assumed 50:50 split for all counties/unweighted average of the two recs),"""September 2024""",3060,3101,487992,439192800,-5.318572845,-0.531857285,1.585286764,0.158528676,52.68142715,5.268142715,1.585286764,0.158528676,487992,487992,100,43919.28,108526.8084,487992,487992,100,43919.28,108526.8084
3102,St. Croix County,Wisconsin,438956,Corn,St. Croix,6,6,"County has no/almost entirely no organic soil, so average is the same as max rec (rec for mineral soil). 6.8	6.8	Based on soil type https://walworth.extension.wisc.edu/files/2018/11/Nutrient-Application-Guidelines-for-Field-Vegetable-Fruit-Crops-in-WI-A2809.pdf","""September 2024""",3061,3102,1339060,1205154000,0.322828701,0.03228287,1.806677206,0.180667721,60.3228287,6.03228287,1.806677206,0.180667721,1339060,492381,36.77064508,44314.29,109502.8985,1339060,492381,36.77064508,44314.29,109502.8985
3103,Sauk County,Wisconsin,391110,Corn,Sauk,5.8,6,Mix of organic soil and mineral soil (assumed 50:50 split for all counties/unweighted average of the two recs),"""September 2024""",3062,3103,1131771,1018593900,2.691979208,0.269197921,1.643802193,0.164380219,60.69197921,6.069197921,1.643802193,0.164380219,1131771,940,0.083055671,84.6,209.0509679,1131771,356004,31.45547995,32040.36,79173.38381
3104,Sawyer County,Wisconsin,37806,Corn,Sawyer,5.8,6,Mix of organic soil and mineral soil (assumed 50:50 split for all counties/unweighted average of the two recs),"""September 2024""",3063,3104,146409,131768100,-6.616833665,-0.661683366,1.456173657,0.145617366,51.38316634,5.138316634,1.456173657,0.145617366,146409,146409,100,13176.81,32560.57783,146409,146409,100,13176.81,32560.57783
3105,Shawano County,Wisconsin,410301,Corn,Shawano,5.8,6,Mix of organic soil and mineral soil (assumed 50:50 split for all counties/unweighted average of the two recs),"""September 2024""",3064,3105,1060649,954584100,0.21118485,0.021118485,3.898920176,0.389892018,58.21118485,5.821118485,3.898920176,0.389892018,1060649,501064,47.24126455,45095.76,111433.9513,1060649,550615,51.91302684,49555.35,122453.8284
3106,Sheboygan County,Wisconsin,269646,Corn,Sheboygan,5.8,6,Mix of organic soil and mineral soil (assumed 50:50 split for all counties/unweighted average of the two recs),"""September 2024""",3065,3106,852712,767440800,6.799164313,0.679916431,1.044831687,0.104483169,64.79916431,6.479916431,1.044831687,0.104483169,852712,0,0,0,0,852712,0,0,0,0
3107,Taylor County,Wisconsin,195068,Corn,Taylor,5.8,6,Mix of organic soil and mineral soil (assumed 50:50 split for all counties/unweighted average of the two recs),"""September 2024""",3066,3107,713532,642178800,-4.987777703,-0.49877777,2.747090178,0.274709018,53.0122223,5.30122223,2.747090178,0.274709018,713532,652292,91.41734358,58706.28,145066.2489,713532,713532,100,64217.88,158685.6971
3108,Trempealeau County,Wisconsin,407739,Corn,Trempealeau,5.8,6,Mix of organic soil and mineral soil (assumed 50:50 split for all counties/unweighted average of the two recs),"""September 2024""",3067,3108,1067720,960948000,2.059414453,0.205941445,1.044787538,0.104478754,60.05941445,6.005941445,1.044787538,0.104478754,1067720,15887,1.487936912,1429.83,3533.183752,1067720,285934,26.77986738,25734.06,63590.19091
3109,Vernon County,Wisconsin,246633,Corn,Vernon,5.8,6,Mix of organic soil and mineral soil (assumed 50:50 split for all counties/unweighted average of the two recs),"""September 2024""",3068,3109,1062489,956240100,3.154724425,0.315472443,1.552178246,0.155217825,61.15472443,6.115472443,1.552178246,0.155217825,1062489,0,0,0,0,1062489,219221,20.63277832,19729.89,48753.57685
3110,Vilas County,Wisconsin,2145,Alfalfa,Vilas,6.8,6.8,Based on soil type https://walworth.extension.wisc.edu/files/2018/11/Nutrient-Application-Guidelines-for-Field-Vegetable-Fruit-Crops-in-WI-A2809.pdf,"""September 2024""",3069,3110,13259,11933100,-18.22158534,-1.822158534,0.765664398,0.07656644,49.77841466,4.977841466,0.765664398,0.07656644,13259,13259,100,1193.31,2948.730621,13259,13259,100,1193.31,2948.730621
3111,Walworth County,Wisconsin,478233,Corn,Walworth,5.8,6,Mix of organic soil and mineral soil (assumed 50:50 split for all counties/unweighted average of the two recs),"""September 2024""",3070,3111,1008578,907720200,8.426960533,0.842696053,0.999184646,0.099918465,66.42696053,6.642696053,0.999184646,0.099918465,1008578,0,0,0,0,1008578,0,0,0,0
3112,Washburn County,Wisconsin,64023,Corn,Washburn,5.8,6,Mix of organic soil and mineral soil (assumed 50:50 split for all counties/unweighted average of the two recs),"""September 2024""",3071,3112,276327,248694300,-6.657597701,-0.66575977,1.37727194,0.137727194,51.3424023,5.13424023,1.37727194,0.137727194,276327,276327,100,24869.43,61453.64554,276327,276327,100,24869.43,61453.64554
3113,Washington County,Wisconsin,178744,Corn,Washington,5.8,6,Mix of organic soil and mineral soil (assumed 50:50 split for all counties/unweighted average of the two recs),"""September 2024""",3072,3113,577774,519996600,8.30320679,0.830320679,1.613067189,0.161306719,66.30320679,6.630320679,1.613067189,0.161306719,577774,0,0,0,0,577774,0,0,0,0
3114,Waukesha County,Wisconsin,113758,Corn,Waukesha,5.8,6,Mix of organic soil and mineral soil (assumed 50:50 split for all counties/unweighted average of the two recs),"""September 2024""",3073,3114,400137,360123300,6.424252194,0.642425219,2.295831149,0.229583115,64.42425219,6.442425219,2.295831149,0.229583115,400137,0,0,0,0,400137,0,0,0,0
3115,Waupaca County,Wisconsin,317564,Corn,Waupaca,5.8,6,Mix of organic soil and mineral soil (assumed 50:50 split for all counties/unweighted average of the two recs),"""September 2024""",3074,3115,928918,836026200,2.324365552,0.232436555,2.82009109,0.282009109,60.32436555,6.032436555,2.82009109,0.282009109,928918,172649,18.58603235,15538.41,38396.21336,928918,252730,27.20692246,22745.7,56205.79906
3116,Waushara County,Wisconsin,228563,Corn,Waushara,5.8,6,Mix of organic soil and mineral soil (assumed 50:50 split for all counties/unweighted average of the two recs),"""September 2024""",3075,3116,720232,648208800,1.085686279,0.108568628,2.470956701,0.24709567,59.08568628,5.908568628,2.470956701,0.24709567,720232,185702,25.78363638,16713.18,41299.13068,720232,365555,50.75517333,32899.95,81297.47508
3117,Winnebago County,Wisconsin,251862,Corn,Winnebago,5.8,6,Mix of organic soil and mineral soil (assumed 50:50 split for all counties/unweighted average of the two recs),"""September 2024""",3076,3117,711912,640720800,6.691027824,0.669102782,1.523965641,0.152396564,64.69102782,6.469102782,1.523965641,0.152396564,711912,1792,0.251716504,161.28,398.5312069,711912,1792,0.251716504,161.28,398.5312069
3118,Wood County,Wisconsin,196436,Corn,Wood,5.8,6,Mix of organic soil and mineral soil (assumed 50:50 split for all counties/unweighted average of the two recs),"""September 2024""",3077,3118,745836,671252400,2.766074579,0.276607458,2.285476839,0.228547684,60.76607458,6.076607458,2.285476839,0.228547684,745836,67642,9.069286009,6087.78,15043.21869,745836,142848,19.15273599,12856.32,31768.63049
3119,Albany County,Wyoming,317367,Other Hay/Non Alfalfa,Albany,6.2,6.5,"Average of Bromegrass (5.8-6.5) and Birdsfoot Trefoil (6-6.5) ""https://www.wyoextension.org/publications/html/B1321/ https://wyoextension.org/publications/html/B1327/ ""","""September 2024""",3078,3119,139478,125530200,8.119760822,0.811976082,2.474092542,0.247409254,70.11976082,7.011976082,2.474092542,0.247409254,139478,2201,1.578026642,198.09,489.4906174,139478,2724,1.952996171,245.16,605.8030176
3120,Big Horn County,Wyoming,273433,Alfalfa,Big Horn,6.85,7.5,"6.2-7.5 range, rec for wyoming and montana https://apps.msuextension.org/publications/pub.html?sku=4449-8","""September 2024""",3079,3120,579673,521705700,9.135798114,0.913579811,1.985604948,0.198560495,77.63579811,7.763579811,1.985604948,0.198560495,579673,4782,0.824947859,430.38,1063.491201,579673,42571,7.343968065,3831.39,9467.562505
3121,Campbell County,Wyoming,628172,Other Hay/Non Alfalfa,Campbell,6.2,6.5,"Average of Bromegrass (5.8-6.5) and Birdsfoot Trefoil (6-6.5) ""https://www.wyoextension.org/publications/html/B1321/ https://wyoextension.org/publications/html/B1327/ ""","""September 2024""",3080,3121,400724,360651600,7.001240255,0.700124026,1.801078712,0.180107871,69.00124026,6.900124026,1.801078712,0.180107871,400724,0,0,0,0,400724,831,0.207374652,74.79,184.8099514
3122,Carbon County,Wyoming,197863,Other Hay/Non Alfalfa,Carbon,6.2,6.5,"Average of Bromegrass (5.8-6.5) and Birdsfoot Trefoil (6-6.5) ""https://www.wyoextension.org/publications/html/B1321/ https://wyoextension.org/publications/html/B1327/ ""","""September 2024""",3081,3122,423880,381492000,9.941910446,0.994191045,3.854743998,0.3854744,71.94191045,7.194191045,3.854743998,0.3854744,423880,8564,2.020383127,770.76,1904.587754,423880,10711,2.526894404,963.99,2382.069061
3123,Converse County,Wyoming,158901,Other Hay/Non Alfalfa,Converse,6.2,6.5,"Average of Bromegrass (5.8-6.5) and Birdsfoot Trefoil (6-6.5) ""https://www.wyoextension.org/publications/html/B1321/ https://wyoextension.org/publications/html/B1327/ ""","""September 2024""",3082,3123,165182,148663800,8.584167766,0.858416777,2.286910663,0.228691066,70.58416777,7.058416777,2.286910663,0.228691066,165182,2,0.001210786,0.18,0.444789293,165182,3268,1.978423799,294.12,726.7857054
3124,Crook County,Wyoming,755581,Other Hay/Non Alfalfa,Crook,6.2,6.5,"Average of Bromegrass (5.8-6.5) and Birdsfoot Trefoil (6-6.5) ""https://www.wyoextension.org/publications/html/B1321/ https://wyoextension.org/publications/html/B1327/ ""","""September 2024""",3083,3124,447293,402563700,5.317574833,0.531757483,2.002914205,0.20029142,67.31757483,6.731757483,2.002914205,0.20029142,447293,6534,1.460787448,588.06,1453.126622,447293,13316,2.977019538,1198.44,2961.407116
3125,Fremont County,Wyoming,357957,Alfalfa,Fremont,6.85,7.5,"6.2-7.5 range, rec for wyoming and montana https://apps.msuextension.org/publications/pub.html?sku=4449-8","""September 2024""",3084,3125,704394,633954600,7.701824547,0.770182455,3.293582307,0.329358231,76.20182455,7.620182455,3.293582307,0.329358231,704394,2883,0.409287984,259.47,641.1637665,704394,171560,24.3556873,15440.4,38154.02559
