County_Num,County_Full,State_1,MostCom_Crop_Count,Crop,County,Average_Rec,Max_Rec,Notes and URL,Time_Checked,FID_1,OBJECTID,COUNT,AREA,MeanDeltaTimesTen,EBK_minus_avg_rec_mean,STDDeltaTimesTen,EBK_minus_avg_rec_STD,MEANEBKtimesTen,MeanEBK,STDEBKtimesTen,STDEBK,Total_Sum,Sum_Under_Average,Percentage_Under_Average,Hectares_Under,Acres_Under,Total_Sum,Sum_Under_Max,Percentage_Under_Max,Hectares_Under,Acres_Under
3048,Ashland County,Wisconsin,25530,Other Hay/Non Alfalfa,Ashland,5.8,6,Mix of organic soil and mineral soil (assumed 50:50 split for all counties/unweighted average of the two recs) https://walworth.extension.wisc.edu/files/2018/11/Nutrient-Application-Guidelines-for-Field-Vegetable-Fruit-Crops-in-WI-A2809.pdf,"""September 2024""",3048,3006,170599,153539100,-6.53356702,-0.653356702,0.979067214,0.097906721,51.46643298,5.146643298,0.979067214,0.097906721,170599,170599,100,15353.91,37940.30433,170599,170599,100,15353.91,37940.30433
3049,Barron County,Wisconsin,418475,Corn,Barron,6,6,"County has no/almost entirely no organic soil, so average is the same as max rec (rec for mineral soil). https://walworth.extension.wisc.edu/files/2018/11/Nutrient-Application-Guidelines-for-Field-Vegetable-Fruit-Crops-in-WI-A2809.pdf","""September 2024""",3049,3007,1220095,1098085500,-3.5474795,-0.35474795,1.099627513,0.109962751,56.4525205,5.64525205,1.099627513,0.109962751,1220095,1220095,100,109808.55,271342.5965,1220095,1220095,100,109808.55,271342.5965
3050,Bayfield County,Wisconsin,42723,Other Hay/Non Alfalfa,Bayfield,5.8,6,Recommendation for hay on mineral and organic soils averaged; unweighted average of the two recommendations https://walworth.extension.wisc.edu/files/2018/11/Nutrient-Application-Guidelines-for-Field-Vegetable-Fruit-Crops-in-WI-A2809.pdf,"""September 2024""",3050,3008,292606,263345400,-6.230668544,-0.623066854,0.47017216,0.047017216,51.76933146,5.176933146,0.47017216,0.047017216,292606,292606,100,26334.54,65074.008,292606,292606,100,26334.54,65074.008
3051,Brown County,Wisconsin,328839,Corn,Brown,5.8,6,Mix of organic soil and mineral soil (assumed 50:50 split for all counties/unweighted average of the two recs) https://walworth.extension.wisc.edu/files/2018/11/Nutrient-Application-Guidelines-for-Field-Vegetable-Fruit-Crops-in-WI-A2809.pdf,"""September 2024""",3051,3009,830174,747156600,10.24316469,1.024316469,1.335053564,0.133505356,68.24316469,6.824316469,1.335053564,0.133505356,830174,0,0,0,0,830174,0,0,0,0
3052,Buffalo County,Wisconsin,325229,Corn,Buffalo,5.8,6,Mix of organic soil and mineral soil (assumed 50:50 split for all counties/unweighted average of the two recs) https://walworth.extension.wisc.edu/files/2018/11/Nutrient-Application-Guidelines-for-Field-Vegetable-Fruit-Crops-in-WI-A2809.pdf,"""September 2024""",3052,3010,821132,739018800,1.863790475,0.186379047,1.269500163,0.126950016,59.86379047,5.986379047,1.269500163,0.126950016,821132,0,0,0,0,821132,358333,43.63890337,32249.97,79691.34094
3053,Burnett County,Wisconsin,69379,Corn,Burnett,5.8,6,Mix of organic soil and mineral soil (assumed 50:50 split for all counties/unweighted average of the two recs) https://walworth.extension.wisc.edu/files/2018/11/Nutrient-Application-Guidelines-for-Field-Vegetable-Fruit-Crops-in-WI-A2809.pdf,"""September 2024""",3053,3011,308053,277247700,-2.997205026,-0.299720503,2.43195657,0.243195657,55.00279497,5.500279497,2.43195657,0.243195657,308053,241606,78.43001042,21744.54,53731.88101,308053,300304,97.48452377,27027.36,66786.00199
3054,Calumet County,Wisconsin,244125,Corn,Calumet,5.8,6,Mix of organic soil and mineral soil (assumed 50:50 split for all counties/unweighted average of the two recs) https://walworth.extension.wisc.edu/files/2018/11/Nutrient-Application-Guidelines-for-Field-Vegetable-Fruit-Crops-in-WI-A2809.pdf,"""September 2024""",3054,3012,638414,574572600,10.9781991,1.09781991,0.726297549,0.072629755,68.9781991,6.89781991,0.726297549,0.072629755,638414,0,0,0,0,638414,0,0,0,0
3055,Chippewa County,Wisconsin,470685,Corn,Chippewa,5.8,6,Mix of organic soil and mineral soil (assumed 50:50 split for all counties/unweighted average of the two recs) https://walworth.extension.wisc.edu/files/2018/11/Nutrient-Application-Guidelines-for-Field-Vegetable-Fruit-Crops-in-WI-A2809.pdf,"""September 2024""",3055,3013,1290577,1161519300,1.447929105,0.14479291,1.406222058,0.140622206,59.4479291,5.94479291,1.406222058,0.140622206,1290577,101266,7.846567853,9113.94,22521.01629,1290577,677335,52.48311414,60960.15,150635.678
3056,Clark County,Wisconsin,549796,Corn,Clark,5.8,6,Mix of organic soil and mineral soil (assumed 50:50 split for all counties/unweighted average of the two recs) https://walworth.extension.wisc.edu/files/2018/11/Nutrient-Application-Guidelines-for-Field-Vegetable-Fruit-Crops-in-WI-A2809.pdf,"""September 2024""",3056,3014,1599932,1439938800,3.17341862,0.317341862,1.941362585,0.194136259,61.17341862,6.117341862,1.941362585,0.194136259,1599932,47427,2.964313483,4268.43,10547.51091,1599932,288073,18.00532773,25926.57,64065.89306
3057,Columbia County,Wisconsin,611550,Corn,Columbia,5.8,6,Mix of organic soil and mineral soil (assumed 50:50 split for all counties/unweighted average of the two recs) https://walworth.extension.wisc.edu/files/2018/11/Nutrient-Application-Guidelines-for-Field-Vegetable-Fruit-Crops-in-WI-A2809.pdf,"""September 2024""",3057,3015,1266959,1140263100,5.858532123,0.585853212,1.547554105,0.154755411,63.85853212,6.385853212,1.547554105,0.154755411,1266959,0,0,0,0,1266959,10297,0.812733482,926.73,2289.997677
3058,Crawford County,Wisconsin,132756,Corn,Crawford,5.8,6,Mix of organic soil and mineral soil (assumed 50:50 split for all counties/unweighted average of the two recs) https://walworth.extension.wisc.edu/files/2018/11/Nutrient-Application-Guidelines-for-Field-Vegetable-Fruit-Crops-in-WI-A2809.pdf,"""September 2024""",3058,3016,576256,518630400,5.878383913,0.587838391,1.871925187,0.187192519,63.87838391,6.387838391,1.871925187,0.187192519,576256,0,0,0,0,576256,0,0,0,0
3059,Dane County,Wisconsin,872160,Corn,Dane,5.8,6,Mix of organic soil and mineral soil (assumed 50:50 split for all counties/unweighted average of the two recs) https://walworth.extension.wisc.edu/files/2018/11/Nutrient-Application-Guidelines-for-Field-Vegetable-Fruit-Crops-in-WI-A2809.pdf,"""September 2024""",3059,3017,2022443,1820198700,6.063180025,0.606318003,1.103826457,0.110382646,64.06318003,6.406318003,1.103826457,0.110382646,2022443,0,0,0,0,2022443,0,0,0,0
3060,Dodge County,Wisconsin,714015,Corn,Dodge,5.8,6,Mix of organic soil and mineral soil (assumed 50:50 split for all counties/unweighted average of the two recs) https://walworth.extension.wisc.edu/files/2018/11/Nutrient-Application-Guidelines-for-Field-Vegetable-Fruit-Crops-in-WI-A2809.pdf,"""September 2024""",3060,3018,1686806,1518125400,9.953936612,0.995393661,1.278671432,0.127867143,67.95393661,6.795393661,1.278671432,0.127867143,1686806,0,0,0,0,1686806,0,0,0,0
3061,Door County,Wisconsin,149776,Corn,Door,5.8,6,Mix of organic soil and mineral soil (assumed 50:50 split for all counties/unweighted average of the two recs) https://walworth.extension.wisc.edu/files/2018/11/Nutrient-Application-Guidelines-for-Field-Vegetable-Fruit-Crops-in-WI-A2809.pdf,"""September 2024""",3061,3019,580606,522545400,7.679617503,0.76796175,1.256697013,0.125669701,65.6796175,6.56796175,1.256697013,0.125669701,580606,0,0,0,0,580606,0,0,0,0
3062,Douglas County,Wisconsin,14336,Other Hay/Non Alfalfa,Douglas,5.8,6,Mix of organic soil and mineral soil (assumed 50:50 split for all counties/unweighted average of the two recs) https://walworth.extension.wisc.edu/files/2018/11/Nutrient-Application-Guidelines-for-Field-Vegetable-Fruit-Crops-in-WI-A2809.pdf,"""September 2024""",3062,3020,225322,202789800,-4.588420128,-0.458842013,0.858152477,0.085815248,53.41157987,5.341157987,0.858152477,0.085815248,225322,225322,100,20278.98,50110.40659,225322,225322,100,20278.98,50110.40659
3063,Dunn County,Wisconsin,499160,Corn,Dunn,5.8,6,Mix of organic soil and mineral soil (assumed 50:50 split for all counties/unweighted average of the two recs) https://walworth.extension.wisc.edu/files/2018/11/Nutrient-Application-Guidelines-for-Field-Vegetable-Fruit-Crops-in-WI-A2809.pdf,"""September 2024""",3063,3021,1277285,1149556500,3.367859953,0.336785995,2.747554064,0.274755406,61.36785995,6.136785995,2.747554064,0.274755406,1277285,175918,13.77280717,15832.62,39123.22146,1277285,262009,20.51296304,23580.81,58269.39899
3064,Eau Claire County,Wisconsin,235139,Corn,Eau Claire,5.8,6,Mix of organic soil and mineral soil (assumed 50:50 split for all counties/unweighted average of the two recs) https://walworth.extension.wisc.edu/files/2018/11/Nutrient-Application-Guidelines-for-Field-Vegetable-Fruit-Crops-in-WI-A2809.pdf,"""September 2024""",3064,3022,722153,649937700,3.135460214,0.313546021,1.822602637,0.182260264,61.13546021,6.113546021,1.822602637,0.182260264,722153,0,0,0,0,722153,137789,19.0803057,12401.01,30643.53598
3065,Florence County,Wisconsin,6788,Alfalfa,Florence,6.8,6.8,Based on soil type https://walworth.extension.wisc.edu/files/2018/11/Nutrient-Application-Guidelines-for-Field-Vegetable-Fruit-Crops-in-WI-A2809.pdf,"""September 2024""",3065,3023,52842,47557800,-10.81204345,-1.081204345,0.522083667,0.052208367,57.18795655,5.718795655,0.522083667,0.052208367,52842,52842,100,4755.78,11751.77792,52842,52842,100,4755.78,11751.77792
3066,Fond du Lac County,Wisconsin,544746,Corn,Fond du Lac,5.8,6,Mix of organic soil and mineral soil (assumed 50:50 split for all counties/unweighted average of the two recs) https://walworth.extension.wisc.edu/files/2018/11/Nutrient-Application-Guidelines-for-Field-Vegetable-Fruit-Crops-in-WI-A2809.pdf,"""September 2024""",3066,3024,1379815,1241833500,10.65548497,1.065548497,1.340808893,0.134080889,68.65548497,6.865548497,1.340808893,0.134080889,1379815,0,0,0,0,1379815,0,0,0,0
3067,Forest County,Wisconsin,10901,Other Hay/Non Alfalfa,Forest,5.8,6,Mix of organic soil and mineral soil (assumed 50:50 split for all counties/unweighted average of the two recs) https://walworth.extension.wisc.edu/files/2018/11/Nutrient-Application-Guidelines-for-Field-Vegetable-Fruit-Crops-in-WI-A2809.pdf,"""September 2024""",3067,3025,62882,56593800,-2.45470882,-0.245470882,0.843853003,0.0843853,55.54529118,5.554529118,0.843853003,0.0843853,62882,62882,100,5659.38,13984.62017,62882,62882,100,5659.38,13984.62017
3068,Grant County,Wisconsin,620626,Corn,Grant,6,6,"County has no/almost entirely no organic soil, so average is the same as max rec (rec for mineral soil).  6.8	6.8	Based on soil type https://walworth.extension.wisc.edu/files/2018/11/Nutrient-Application-Guidelines-for-Field-Vegetable-Fruit-Crops-in-WI-A2809.pdf","""September 2024""",3068,3026,2055037,1849533300,7.072262446,0.707226245,1.343257855,0.134325786,67.07226245,6.707226245,1.343257855,0.134325786,2055037,0,0,0,0,2055037,0,0,0,0
3069,Green County,Wisconsin,499905,Corn,Green,5.8,6,Mix of organic soil and mineral soil (assumed 50:50 split for all counties/unweighted average of the two recs) https://walworth.extension.wisc.edu/files/2018/11/Nutrient-Application-Guidelines-for-Field-Vegetable-Fruit-Crops-in-WI-A2809.pdf,"""September 2024""",3069,3027,1300479,1170431100,7.751000208,0.775100021,0.871882142,0.087188214,65.75100021,6.575100021,0.871882142,0.087188214,1300479,0,0,0,0,1300479,0,0,0,0
3070,Green Lake County,Wisconsin,247911,Corn,Green Lake,5.8,6,Mix of organic soil and mineral soil (assumed 50:50 split for all counties/unweighted average of the two recs),"""September 2024""",3070,3028,548586,493727400,7.226518723,0.722651872,1.302727453,0.130272745,65.22651872,6.522651872,1.302727453,0.130272745,548586,0,0,0,0,548586,0,0,0,0
3071,Iowa County,Wisconsin,330568,Corn,Iowa,6,6,"County has no/almost entirely no organic soil, so average is the same as max rec (rec for mineral soil).  6.8	6.8	Based on soil type https://walworth.extension.wisc.edu/files/2018/11/Nutrient-Application-Guidelines-for-Field-Vegetable-Fruit-Crops-in-WI-A2809.pdf","""September 2024""",3071,3029,1292595,1163335500,4.633994407,0.463399441,1.412753527,0.141275353,64.63399441,6.463399441,1.412753527,0.141275353,1292595,0,0,0,0,1292595,0,0,0,0
3072,Iron County,Wisconsin,6298,Other Hay/Non Alfalfa,Iron,5.8,6,Mix of organic soil and mineral soil (assumed 50:50 split for all counties/unweighted average of the two recs) https://walworth.extension.wisc.edu/files/2018/11/Nutrient-Application-Guidelines-for-Field-Vegetable-Fruit-Crops-in-WI-A2809.pdf,"""September 2024""",3072,3030,32912,29620800,-8.854976908,-0.885497691,1.294255529,0.129425553,49.14502309,4.914502309,1.294255529,0.129425553,32912,32912,100,2962.08,7319.452613,32912,32912,100,2962.08,7319.452613
3073,Jackson County,Wisconsin,245535,Corn,Jackson,5.8,6,Mix of organic soil and mineral soil (assumed 50:50 split for all counties/unweighted average of the two recs),"""September 2024""",3073,3031,682484,614235600,0.200826686,0.020082669,1.957355918,0.195735592,58.20082669,5.820082669,1.957355918,0.195735592,682484,417281,61.14150661,37555.29,92801.06057,682484,524831,76.9001178,47234.79,116719.6048
3074,Jefferson County,Wisconsin,421106,Corn,Jefferson,5.8,6,Mix of organic soil and mineral soil (assumed 50:50 split for all counties/unweighted average of the two recs),"""September 2024""",3074,3032,975147,877632300,10.0313604,1.00313604,1.19637468,0.119637468,68.0313604,6.80313604,1.19637468,0.119637468,975147,0,0,0,0,975147,0,0,0,0
3075,Juneau County,Wisconsin,183387,Corn,Juneau,5.8,6,Mix of organic soil and mineral soil (assumed 50:50 split for all counties/unweighted average of the two recs),"""September 2024""",3075,3033,574566,517109400,1.776046616,0.177604662,2.629943421,0.262994342,59.77604662,5.977604662,2.629943421,0.262994342,574566,103489,18.01168186,9314.01,23015.39959,574566,192045,33.42435856,17284.05,42709.77993
3076,Kenosha County,Wisconsin,135359,Corn,Kenosha,5.8,6,Mix of organic soil and mineral soil (assumed 50:50 split for all counties/unweighted average of the two recs),"""September 2024""",3076,3034,384631,346167900,13.02449361,1.302449361,1.161380677,0.116138068,71.02449361,7.102449361,1.161380677,0.116138068,384631,0,0,0,0,384631,0,0,0,0
3077,Kewaunee County,Wisconsin,261057,Corn,Kewaunee,5.8,6,Mix of organic soil and mineral soil (assumed 50:50 split for all counties/unweighted average of the two recs),"""September 2024""",3077,3035,678393,610553700,10.7981126,1.07981126,1.029817921,0.102981792,68.7981126,6.87981126,1.029817921,0.102981792,678393,0,0,0,0,678393,0,0,0,0
3078,La Crosse County,Wisconsin,133820,Corn,La Crosse,5.8,6,Mix of organic soil and mineral soil (assumed 50:50 split for all counties/unweighted average of the two recs),"""September 2024""",3078,3036,435806,392225400,5.564329082,0.556432908,1.416664726,0.141666473,63.56432908,6.356432908,1.416664726,0.141666473,435806,0,0,0,0,435806,0,0,0,0
3079,Lafayette County,Wisconsin,599532,Corn,Lafayette,5.8,6,Mix of organic soil and mineral soil (assumed 50:50 split for all counties/unweighted average of the two recs),"""September 2024""",3079,3037,1500248,1350223200,8.918658115,0.891865812,0.799748288,0.079974829,66.91865812,6.691865812,0.799748288,0.079974829,1500248,0,0,0,0,1500248,0,0,0,0
3080,Langlade County,Wisconsin,81332,Corn,Langlade,5.8,6,Mix of organic soil and mineral soil (assumed 50:50 split for all counties/unweighted average of the two recs),"""September 2024""",3080,3038,425757,383181300,-5.197300338,-0.519730034,1.179858997,0.1179859,52.80269966,5.280269966,1.179858997,0.1179859,425757,425757,100,38318.13,94686.0776,425757,425757,100,38318.13,94686.0776
3081,Lincoln County,Wisconsin,63175,Other Hay/Non Alfalfa,Lincoln,5.8,6,Mix of organic soil and mineral soil (assumed 50:50 split for all counties/unweighted average of the two recs) https://walworth.extension.wisc.edu/files/2018/11/Nutrient-Application-Guidelines-for-Field-Vegetable-Fruit-Crops-in-WI-A2809.pdf,"""September 2024""",3081,3039,280708,252637200,-3.450941904,-0.34509419,1.355137383,0.135513738,54.5490581,5.45490581,1.355137383,0.135513738,280708,267155,95.17185118,24043.95,59413.84184,280708,280263,99.84147228,25223.67,62328.99087
3082,Manitowoc County,Wisconsin,376155,Corn,Manitowoc,5.8,6,Mix of organic soil and mineral soil (assumed 50:50 split for all counties/unweighted average of the two recs),"""September 2024""",3082,3040,1075571,968013900,11.80711827,1.180711827,0.394560985,0.039456099,69.80711827,6.980711827,0.394560985,0.039456099,1075571,0,0,0,0,1075571,0,0,0,0
3083,Marathon County,Wisconsin,617887,Corn,Marathon,5.8,6,Mix of organic soil and mineral soil (assumed 50:50 split for all counties/unweighted average of the two recs),"""September 2024""",3083,3041,1926227,1733604300,-1.174744202,-0.11747442,5.185336238,0.518533624,56.8252558,5.68252558,5.185336238,0.518533624,1926227,1082382,56.19181955,97414.38,240715.9625,1926227,1267105,65.78170693,114039.45,281797.3688
3084,Marinette County,Wisconsin,197000,Corn,Marinette,5.8,6,Mix of organic soil and mineral soil (assumed 50:50 split for all counties/unweighted average of the two recs),"""September 2024""",3084,3042,493818,444436200,4.526799347,0.452679935,1.836998304,0.18369983,62.52679935,6.252679935,1.836998304,0.18369983,493818,6862,1.389580777,617.58,1526.072066,493818,22131,4.481610634,1991.79,4921.815926
3085,Marquette County,Wisconsin,163855,Corn,Marquette,5.8,6,Mix of organic soil and mineral soil (assumed 50:50 split for all counties/unweighted average of the two recs),"""September 2024""",3085,3043,455152,409636800,2.443170633,0.244317063,1.422587366,0.142258737,60.44317063,6.044317063,1.422587366,0.142258737,455152,799,0.175545752,71.91,177.6933227,455152,92207,20.25850705,8298.63,20506.34319
3086,Menominee County,Wisconsin,802,Corn,Menominee,5.8,6,Mix of organic soil and mineral soil (assumed 50:50 split for all counties/unweighted average of the two recs),"""September 2024""",3086,3044,1972,1774800,0.251521298,0.02515213,0.826551475,0.082655147,58.2515213,5.82515213,0.826551475,0.082655147,1972,100,5.070993915,9,22.23946467,1972,1971,99.94929006,177.39,438.3398487
3087,Milwaukee County,Wisconsin,12073,Soybeans,Milwaukee,5.95,6.3,"Based on soil type 6.8	6.8	Based on soil type https://walworth.extension.wisc.edu/files/2018/11/Nutrient-Application-Guidelines-for-Field-Vegetable-Fruit-Crops-in-WI-A2809.pdf","""September 2024""",3087,3045,35013,31511700,10.52721846,1.052721846,0.162719443,0.016271944,70.02721846,7.002721846,0.162719443,0.016271944,35013,0,0,0,0,35013,0,0,0,0
3088,Monroe County,Wisconsin,266957,Corn,Monroe,5.8,6,Mix of organic soil and mineral soil (assumed 50:50 split for all counties/unweighted average of the two recs),"""September 2024""",3088,3046,912177,820959300,3.535198761,0.353519876,1.504635888,0.150463589,61.53519876,6.153519876,1.504635888,0.150463589,912177,30821,3.378839852,2773.89,6854.425406,912177,44904,4.922728813,4041.36,9986.409216
3089,Oconto County,Wisconsin,307196,Corn,Oconto,5.8,6,Mix of organic soil and mineral soil (assumed 50:50 split for all counties/unweighted average of the two recs),"""September 2024""",3089,3047,829373,746435700,4.876469333,0.487646933,2.195134319,0.219513432,62.87646933,6.287646933,2.195134319,0.219513432,829373,14195,1.711533894,1277.55,3156.89201,829373,90413,10.90136766,8137.17,20107.36719
